the_geom,STREET,ST_NAME,ONEWAY_DIR,F_STREET,T_STREET,DISPLAYROU,MI_CTRLINE,BR_ONEWAY,BR_OW_DIR,CONTRAFLOW,DISPLAYROU_CLEAN,length_miles,CArea,geometry,weight,weighted_miles,PROTECTED_MI,BUFFERED_MI,BIKE_MI,SHARED_MI,NEIGHBORHOOD_MI
"MULTILINESTRING ((-87.64553794081958 41.8088637451353, -87.64555339489722 41.80929206294809, -87.64556159045516 41.80966442813383, -87.64557161394194 41.81007843469512, -87.64557943451074 41.810396653145894, -87.6455852221936 41.81068947489843, -87.64558743098327 41.81080126225421, -87.64559505696793 41.81111023109, -87.64560513635156 41.81146076311122, -87.64561840841252 41.81190717192498, -87.64562622309376 41.81218850644935, -87.64563014107146 41.8123295312094, -87.6456340010885 41.81249341463518, -87.64564153553113 41.812821209172704, -87.64565114946215 41.81312955865331, -87.6456558772955 41.813318530131426, -87.64566075533253 41.813480860215115, -87.64566442625241 41.81360302561184, -87.64567242173271 41.813956371204036, -87.64567868599033 41.81423090409737, -87.64568048833493 41.81430993688571, -87.64568732156222 41.814617693413716, -87.6456920498127 41.81481665423716, -87.6456949109837 41.81493700775352, -87.64570211984554 41.81524386074342, -87.64571229711223 41.81568130394653, -87.64572684362064 41.81618375787742, -87.64573889681546 41.81660010892084, -87.64574930950103 41.81700533618703, -87.64575822059103 41.81734864363928, -87.64576450085426 41.817564792342615, -87.64576714980088 41.81765594526693, -87.64577658902206 41.81793954010464, -87.64578221000309 41.818175361994896, -87.64579213225647 41.818627375613836, -87.64579493973591 41.81875524845292, -87.64579725652982 41.81886080677382, -87.64580086467521 41.81896176302921, -87.64580663130148 41.81912310608297, -87.6458123447065 41.819319245545394, -87.645815180226 41.81941794629267, -87.64581965576876 41.819634057104075, -87.64582293305861 41.819766625356934, -87.6458282379847 41.81993603366068, -87.64583371860229 41.820116474999466, -87.64584008986309 41.82028566998942))",HALSTED ST,HALSTED,-,W 47TH ST,W 41ST ST,PROTECTED,0.788460318618,,,,PROTECTED,0.788160650326179,New City,"LINESTRING (446378.26561114856 4628756.319841009, 446377.3391135325 4628803.883874416, 446376.9688972273 4628845.231188496, 446376.4815852007 4628891.202919834, 446376.09737891494 4628926.538311753, 446375.86085691064 4628959.052743924, 446375.7706230511 4628971.465422849, 446375.3948823131 4629005.773750273, 446374.8500311612 4629044.698204444, 446374.11997254816 4629094.269470223, 446373.7055370838 4629125.509794942, 446373.4977366385 4629141.169656095, 446373.3138193311 4629159.367387995, 446372.96142934886 4629195.765811441, 446372.4201047331 4629230.006627321, 446372.18504506984 4629250.990330215, 446371.9152886765 4629269.01623923, 446371.71229227877 4629282.582069522, 446371.3429534101 4629321.817620364, 446371.051669791 4629352.301830816, 446370.96790021134 4629361.077653724, 446370.6570826112 4629395.25091023, 446370.430344394 4629417.343696599, 446370.2931063041 4629430.707858847, 446369.9503501469 4629464.78103732, 446369.4700038297 4629513.354988849, 446368.6810186249 4629569.149557616, 446368.02730120963 4629615.382908086, 446367.5005710319 4629660.380208508, 446367.0469046612 4629698.501859062, 446366.7056501033 4629722.503928398, 446366.56170037575 4629732.625936535, 446366.01436527603 4629764.118261387, 446365.7442941056 4629790.304159438, 446365.2973903644 4629840.495674187, 446365.170923132 4629854.694653368, 446365.06658955425 4629866.415831857, 446364.8511665651 4629877.626867078, 446364.50686814624 4629895.543762992, 446364.1960293651 4629917.3239373015, 446364.0428971579 4629928.284070804, 446363.8515360864 4629952.28081556, 446363.68997899967 4629967.001404294, 446363.39076859335 4629985.813468332, 446363.0861768384 4630005.850598137, 446362.69823416363 4630024.63964562)",10,7.88160650326179,0.788160650326179,0.0,0.0,0.0,0.0
"MULTILINESTRING ((-87.67903699975471 42.019436639109124, -87.6792264038242 42.019437686203354, -87.67938327812129 42.01943855396023, -87.67974151033096 42.01944098329338, -87.68024292539484 42.01944438113507, -87.68044759515227 42.019447007602636, -87.68065772880628 42.01944970438818, -87.68147053006405 42.0194555305811, -87.68163041282557 42.019457265855095, -87.68188412756102 42.01946001876087, -87.6826758841962 42.01946527852135, -87.68281067245347 42.01946657819402, -87.68297589335508 42.0194681707864, -87.68315929079223 42.01946993812706, -87.68390097634823 42.01947734206864, -87.68439762991711 42.01948229738879, -87.68465309478148 42.01948477316847))",HOWARD ST,HOWARD,-,N RIDGE BLVD,N WINCHESTER AVE,BIKE,0.289057819412,,,,BIKE,0.21488934010777974,Rogers Park,"MULTILINESTRING ((443777.89063377987 4652157.303321623, 443765.067899282 4652157.500145066, 443752.5991372789 4652157.691610642), (443697.3544974246 4652158.631773471, 443680.9129067704 4652158.911861713, 443663.96999743144 4652159.338172862, 443646.574779026 4652159.775929407, 443596.9149781277 4652160.648454536), (443564.1617274595 4652161.298879727, 443545.04665018595 4652161.729332922, 443491.74285056634 4652162.629132484), (443472.97443690913 4652162.97229991, 443468.3410241663 4652163.069186194, 443461.2240112206 4652163.217981177), (443451.6785339638 4652163.417549146, 443439.48084440257 4652163.6725577265, 443378.08104483003 4652164.985010489, 443336.96601226856 4652165.863878267, 443315.8175279422 4652166.307919897))",3,0.6446680203233393,0.0,0.0,0.21488934010777974,0.0,0.0
"MULTILINESTRING ((-87.67903699975471 42.019436639109124, -87.6792264038242 42.019437686203354, -87.67938327812129 42.01943855396023, -87.67974151033096 42.01944098329338, -87.68024292539484 42.01944438113507, -87.68044759515227 42.019447007602636, -87.68065772880628 42.01944970438818, -87.68147053006405 42.0194555305811, -87.68163041282557 42.019457265855095, -87.68188412756102 42.01946001876087, -87.6826758841962 42.01946527852135, -87.68281067245347 42.01946657819402, -87.68297589335508 42.0194681707864, -87.68315929079223 42.01946993812706, -87.68390097634823 42.01947734206864, -87.68439762991711 42.01948229738879, -87.68465309478148 42.01948477316847))",HOWARD ST,HOWARD,-,N RIDGE BLVD,N WINCHESTER AVE,BIKE,0.289057819412,,,,BIKE,8.879924398759308e-09,West Ridge,"LINESTRING (443315.8175279422 4652166.307919897, 443315.8175136545 4652166.307920197)",3,2.6639773196277925e-08,0.0,0.0,8.879924398759308e-09,0.0,0.0
"MULTILINESTRING ((-87.70601489931218 41.87732638886162, -87.70604517301378 41.878369580924904, -87.70612273782578 41.880972742870235))",KEDZIE AVE,KEDZIE,-,W JACKSON BLVD,W MADISON ST,BIKE,0.251721329746,,,,BIKE,0.2516291260556175,Garfield Park,"LINESTRING (441417.19351610506 4636397.005977003, 441415.63430052984 4636512.849562573, 441411.57626844704 4636801.924951881)",3,0.7548873781668525,0.0,0.0,0.2516291260556175,0.0,0.0
"MULTILINESTRING ((-87.70612273782578 41.880972742870235, -87.70617046561762 41.882794319025216))",KEDZIE AVE,KEDZIE,-,W MADISON ST,W WASHINGTON BLVD,BUFFERED,0.125743668364,,,,BUFFERED,0.12569754436364977,Garfield Park,"LINESTRING (441411.57626844704 4636801.924951881, 441409.2803596423 4637004.202574111)",5,0.6284877218182489,0.0,0.12569754436364977,0.0,0.0,0.0
"MULTILINESTRING ((-87.70617046561762 41.882794319025216, -87.70621797325677 41.884307444585396, -87.70624862349695 41.88535504727351, -87.70628201098631 41.88641951009038, -87.70630823447456 41.887299950749814, -87.70631253306655 41.88746190321103, -87.70631442547067 41.88752084985011))",KEDZIE AVE,KEDZIE,-,W WASHINGTON BLVD,W CARROLL AVE,BIKE,0.326295231443,,,,BIKE,0.3261756989614443,Garfield Park,"LINESTRING (441409.2803596423 4637004.202574111, 441406.7211685327 4637172.233599875, 441405.1354211811 4637288.567289689, 441403.3380866466 4637406.774810017, 441401.9670461182 4637504.545922407, 441401.75842131587 4637522.530051051, 441401.6552900603 4637529.076047384)",3,0.9785270968843329,0.0,0.0,0.3261756989614443,0.0,0.0
"MULTILINESTRING ((-87.7265400761811 41.9587546787495, -87.72654888566859 41.95914053383149))",HARDING AVE,HARDING,S,N ELSTON AVE,W CULLOM AVE,NEIGHBORHOOD,0.02663466168,Y,S,,NEIGHBORHOOD,0.026625046574355708,Irving Park,"LINESTRING (439790.6645122576 4645452.059280562, 439790.2976922944 4645494.906582611)",7,0.18637532602048995,0.0,0.0,0.0,0.0,0.026625046574355708
"MULTILINESTRING ((-87.72654888566859 41.95914053383149, -87.72042721371507 41.959219118785015, -87.71797994446786 41.95924998105937, -87.71675620495665 41.95926613258909, -87.71553129031209 41.95928137522349, -87.71430790852905 41.95929621510615, -87.71308541065372 41.95931463453986))",CULLOM AVE,CULLOM,-,N HARDING AVE,N KIMBALL AVE,NEIGHBORHOOD,0.693665630891,,,,NEIGHBORHOOD,0.693413578698558,Irving Park,"LINESTRING (439790.2976922944 4645494.906582611, 440297.6819243913 4645499.348548215, 440500.5187346784 4645501.072978489, 440601.9464232089 4645502.01727754, 440703.47059953306 4645502.861298019, 440804.86732190696 4645503.66311142, 440906.1940512661 4645504.864415841)",7,4.853895050889906,0.0,0.0,0.0,0.0,0.693413578698558
"MULTILINESTRING ((-87.71308541065372 41.95931463453986, -87.71063631351554 41.95934496304191, -87.70941294180794 41.95935322432123, -87.70818913794312 41.95936445120111, -87.70696704837644 41.95936760833387, -87.70574447193549 41.95938152854075, -87.70452441003862 41.95939569168757, -87.70330006211044 41.95939562285063, -87.70207828626957 41.95939197538778, -87.70085254879947 41.95939850193306, -87.69963175549316 41.959403325752305, -87.69840926227022 41.95940877362431))",CULLOM AVE,CULLOM,E,N KIMBALL AVE,N CALIFORNIA AVE,NEIGHBORHOOD,0.756074675682,Y,E,,NEIGHBORHOOD,0.7557975916822811,Irving Park,"LINESTRING (440906.1940512661 4645504.864415841, 441109.1812177234 4645506.54570288, 441210.57085162494 4645506.6228992725, 441311.99899097026 4645507.030514811, 441413.2776342639 4645506.544775169, 441514.6064545319 4645507.255160832, 441615.72706699255 4645507.995678734, 441717.18984998757 4645507.154558608, 441818.4362236693 4645505.919303615, 441920.0201488964 4645505.812416834, 442021.1927796538 4645505.5212765485, 442122.5068306506 4645505.299717452)",7,5.290583141775968,0.0,0.0,0.0,0.0,0.7557975916822811
"MULTILINESTRING ((-87.68927416262744 41.80658213272638, -87.68932356903964 41.80835986834713, -87.68935176660632 41.80927492698553, -87.68937629021737 41.81016528171546, -87.68940137177216 41.81108901909358, -87.68942678601152 41.811992451642226, -87.68947496438363 41.813804647738564, -87.68952749022898 41.81562122892178, -87.689566342084 41.817103845687015, -87.68958004399519 41.81743597475643, -87.68961522135983 41.81857119067897, -87.68964375889328 41.81962268243889, -87.68968280718344 41.82106696681583, -87.6897104933793 41.82197671564427, -87.68972703261028 41.82288180827867, -87.68972913357611 41.8229954568852, -87.68972508800256 41.82326144275557, -87.68975280896814 41.824206537377684, -87.68976919081658 41.82471154287515, -87.68979788749547 41.8256266187453, -87.68982306559907 41.82663011072193, -87.68985220074926 41.827449119613604, -87.68987357918587 41.82836130623189, -87.6899025343032 41.82927486226163, -87.6899322137599 41.830188880476484))",ROCKWELL ST,ROCKWELL,-,W 48TH ST,W 35TH ST,NEIGHBORHOOD,1.62961908335,,,,NEIGHBORHOOD,1.6290159392794579,Brighton Park,"LINESTRING (442743.25701782823 4628531.214278136, 442740.7359581818 4628728.622119937, 442739.20859910967 4628830.236257297, 442737.96449316514 4628929.105185441, 442736.7038456605 4629031.6808463745, 442735.3975540205 4629132.002379692, 442733.0100565221 4629333.235609603, 442730.2656610395 4629534.958661907, 442728.3597022982 4629699.593860675, 442727.517615758 4629736.47802726, 442725.60751430184 4629862.540219469, 442724.1743792848 4629979.302430774, 442722.2184726112 4630139.681976272, 442720.7299415126 4630240.706478003, 442720.16306822386 4630341.206604797, 442720.08988192497 4630353.8259926485, 442720.6629262185 4630383.3547303155, 442719.2031760629 4630488.303609226, 442718.2928771551 4630544.383450733, 442716.72547025786 4630646.000134519, 442715.5291591062 4630757.431010716, 442713.8398601098 4630848.382050191, 442712.877831214 4630949.673121158, 442711.28792604804 4631051.121302075, 442709.638368241 4631152.621297737)",7,11.403111574956204,0.0,0.0,0.0,0.0,1.6290159392794579
"MULTILINESTRING ((-87.55540460284271 41.730013579096706, -87.55536180033559 41.73002156813169, -87.55402084434539 41.730041758242145, -87.55263870655307 41.73005749233173, -87.5512569289964 41.73007578007601, -87.54986785224106 41.730090925795054, -87.5484986152833 41.73010459389159, -87.54693161991753 41.73012418260442, -87.5456676174092 41.73014013978023, -87.54429283185944 41.73015870681482, -87.5428969663202 41.73017733837709))",91ST ST,91ST,-,S MUSKEGON AVE,S MACKINAW AVE,BUFFERED,0.646796619334,,,,BUFFERED,0.6465366042201346,South Chicago,"LINESTRING (453808.7066340423 4619949.671385624, 453812.272122673 4619950.535393521, 453923.8101274632 4619952.058303349, 454038.76985672687 4619953.066233958, 454153.70138275437 4619954.359719742, 454269.2376653395 4619955.302331483, 454383.1228267782 4619956.093269909, 454513.4591028335 4619957.438827388, 454618.59371951764 4619958.543270844, 454732.94360996585 4619959.8807488475, 454849.04663614155 4619961.216159437)",5,3.232683021100673,0.0,0.6465366042201346,0.0,0.0,0.0
"MULTILINESTRING ((-87.6974126968087 41.92480728460987, -87.69746423205724 41.92662980234054, -87.69751513767717 41.92846581200218, -87.69756908247405 41.930276104546614))",CALIFORNIA AVE,CALIFORNIA,-,W FULLERTON AVE,W SCHUBERT AVE,BIKE,0.377530401716,,,,BIKE,0.37739134208161756,Logan Square,"LINESTRING (442173.8365150261 4641662.8713858435, 442171.2093620076 4641865.257205719, 442168.6469004061 4642069.140654481, 442165.8095357652 4642270.1708904)",3,1.1321740262448527,0.0,0.0,0.37739134208161756,0.0,0.0
"MULTILINESTRING ((-87.69756908247405 41.930276104546614, -87.69761766610758 41.93209567447058, -87.69763880396667 41.93298644741358, -87.69765823494104 41.9337036949118, -87.69767094842985 41.933950204555266, -87.6976801475448 41.93412855480221, -87.69768282548365 41.934217450535485, -87.69767818051855 41.93437874474456, -87.69768297627552 41.93445702826574))",CALIFORNIA AVE,CALIFORNIA,-,W SCHUBERT AVE,W GEORGE ST,PROTECTED,0.288633392619,,,,PROTECTED,0.16296607523968484,Avondale,"LINESTRING (442163.4253366779 4642472.227728737, 442162.4776489691 4642571.14301971, 442161.51475014165 4642650.791011191, 442160.6834746138 4642678.1691758325, 442160.08197787585 4642697.977337116, 442159.9402878432 4642707.849101308, 442160.471107043 4642725.7542176, 442160.14425551274 4642734.449153263)",10,1.6296607523968485,0.16296607523968484,0.0,0.0,0.0,0.0
"MULTILINESTRING ((-87.69756908247405 41.930276104546614, -87.69761766610758 41.93209567447058, -87.69763880396667 41.93298644741358, -87.69765823494104 41.9337036949118, -87.69767094842985 41.933950204555266, -87.6976801475448 41.93412855480221, -87.69768282548365 41.934217450535485, -87.69767818051855 41.93437874474456, -87.69768297627552 41.93445702826574))",CALIFORNIA AVE,CALIFORNIA,-,W SCHUBERT AVE,W GEORGE ST,PROTECTED,0.288633392619,,,,PROTECTED,0.12556099981317362,Logan Square,"LINESTRING (442165.8095357652 4642270.1708904, 442163.4253376371 4642472.227628576, 442163.4253366779 4642472.227728737)",10,1.2556099981317361,0.12556099981317362,0.0,0.0,0.0,0.0
"MULTILINESTRING ((-87.7177833144598 41.95275668913316, -87.71781330382524 41.953786456456115, -87.71786683890079 41.95560794285295, -87.7179241989087 41.957430428717565, -87.71797994446786 41.95924998105937, -87.71801240466024 41.96028272881323))",CENTRAL PARK AVE,CENTRAL PARK,S,N ELSTON AVE,ALLEY,NEIGHBORHOOD,0.519564138361,,,Y,NEIGHBORHOOD,0.5193751236931641,Irving Park,"LINESTRING (440510.77510610205 4644779.993132772, 440509.247244722 4644894.347873084, 440506.5044386403 4645096.622700077, 440503.445889852 4645299.011219253, 440500.5187346784 4645501.072978489, 440498.7895256835 4645615.760483339)",7,3.6356258658521483,0.0,0.0,0.0,0.0,0.5193751236931641
"MULTILINESTRING ((-87.71801240466024 41.96028272881323, -87.71803973407454 41.96106935910827, -87.71808656460216 41.962888992130424, -87.71814366819879 41.96471061081947, -87.71819627165522 41.96652927783023, -87.71825495939474 41.96834840720374, -87.7183039770905 41.97016785601087, -87.71835460382702 41.971992338478074, -87.7183831039843 41.973049364300806, -87.71839310530414 41.97340964977227, -87.71840466629938 41.973815510953706))",CENTRAL PARK AVE,CENTRAL PARK,-,ALLEY,W CARMEN AVE,NEIGHBORHOOD,0.934223393828,,,,NEIGHBORHOOD,0.04071398371293693,North Park,"LINESTRING (440479.7136247319 4647053.048761482, 440479.46157795854 4647073.49579508, 440478.88161394635 4647118.566302437)",7,0.2849978859905585,0.0,0.0,0.0,0.0,0.04071398371293693
"MULTILINESTRING ((-87.71801240466024 41.96028272881323, -87.71803973407454 41.96106935910827, -87.71808656460216 41.962888992130424, -87.71814366819879 41.96471061081947, -87.71819627165522 41.96652927783023, -87.71825495939474 41.96834840720374, -87.7183039770905 41.97016785601087, -87.71835460382702 41.971992338478074, -87.7183831039843 41.973049364300806, -87.71839310530414 41.97340964977227, -87.71840466629938 41.973815510953706))",CENTRAL PARK AVE,CENTRAL PARK,-,ALLEY,W CARMEN AVE,NEIGHBORHOOD,0.934223393828,,,,NEIGHBORHOOD,0.8388796555881427,Albany Park,"LINESTRING (440497.2566145919 4645703.118320832, 440495.0689478534 4645905.182920831, 440492.0321412313 4646107.475248023, 440489.36580684973 4646309.436794247, 440486.1960713329 4646511.453969006, 440483.8282009664 4646713.4999595145, 440481.33199198765 4646916.106017441, 440479.9547665686 4647033.486612412, 440479.7136247319 4647053.048761482)",7,5.872157589116999,0.0,0.0,0.0,0.0,0.8388796555881427
"MULTILINESTRING ((-87.71801240466024 41.96028272881323, -87.71803973407454 41.96106935910827, -87.71808656460216 41.962888992130424, -87.71814366819879 41.96471061081947, -87.71819627165522 41.96652927783023, -87.71825495939474 41.96834840720374, -87.7183039770905 41.97016785601087, -87.71835460382702 41.971992338478074, -87.7183831039843 41.973049364300806, -87.71839310530414 41.97340964977227, -87.71840466629938 41.973815510953706))",CENTRAL PARK AVE,CENTRAL PARK,-,ALLEY,W CARMEN AVE,NEIGHBORHOOD,0.934223393828,,,,NEIGHBORHOOD,0.054289983249055714,Irving Park,"LINESTRING (440498.7895256835 4645615.760483339, 440497.25661523826 4645703.118261197, 440497.2566145919 4645703.118320832)",7,0.38002988274339,0.0,0.0,0.0,0.0,0.054289983249055714
"MULTILINESTRING ((-87.71459350307309 41.83705615454755, -87.7146418291353 41.83888738993294, -87.71469261292559 41.84072168563897, -87.7147409620962 41.842550844653616, -87.7147865929978 41.844385167234456))",CENTRAL PARK AVE,CENTRAL PARK,-,W 31ST ST,W 26TH ST,BIKE,0.505919891994,,,,BIKE,0.505735491606733,South Lawndale,"LINESTRING (440668.1534327621 4631931.8119021095, 440665.8325747885 4632135.161268515, 440663.3107821192 4632338.852177046, 440660.9866727173 4632541.971160477, 440658.8932944532 4632745.661626553)",3,1.517206474820199,0.0,0.0,0.505735491606733,0.0,0.0
"MULTILINESTRING ((-87.55118008454589 41.7267399559876, -87.55121358013943 41.72824907300489, -87.5512569289964 41.73007578007601, -87.55129685304532 41.73190206079218))",COMMERCIAL AVE,COMMERCIAL,-,S SOUTH CHICAGO AVE,E 90TH ST,PROTECTED,0.356320856732,,,,PROTECTED,3.0996623911050425e-08,Calumet Heights,"LINESTRING (454157.7208401573 4619583.961653914, 454157.7208396471 4619583.961703796)",10,3.0996623911050427e-07,3.0996623911050425e-08,0.0,0.0,0.0,0.0
